Date Created,Click Date,Cohort Day,Total Clicks,Clicks Today,Link,Hash,Admin/Lister
2017-05-05,2017-06-22,48,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-22,23,427,0,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-22,56,330,4,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-22,72,252,0,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-22,51,201,2,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-22,72,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-22,16,142,0,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-22,23,122,0,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-22,37,116,0,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-22,15,115,0,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-22,29,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-22,73,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-22,23,108,0,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-22,77,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-22,56,100,0,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-22,73,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-22,61,90,0,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-22,3,88,2,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-22,41,83,0,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-22,49,77,0,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-22,50,75,0,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-22,52,71,0,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-22,57,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-22,38,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-22,75,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-22,16,66,0,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-22,9,65,0,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-22,52,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-22,17,62,0,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-22,27,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-22,9,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-22,74,57,0,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-22,50,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-22,36,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-22,31,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-22,55,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-22,49,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-22,49,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-22,64,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-22,38,44,0,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-22,50,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-22,59,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-22,72,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-22,31,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-22,51,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-22,46,38,0,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-22,50,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-22,74,37,0,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-22,41,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-22,38,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-22,42,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-22,52,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-22,29,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-22,58,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-22,43,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-22,27,29,0,http://bit.ly/2r49FZt,2r49FZt,Admin
2017-04-19,2017-06-22,64,27,0,http://bit.ly/2pDeKXI,2pDeKXI,Lister
2017-05-04,2017-06-22,49,27,0,http://bit.ly/2qEsUbJ,2qEsUbJ,Lister
2017-05-01,2017-06-22,52,26,0,http://bit.ly/2pPwQcj,2pPwQcj,Lister
2017-05-04,2017-06-22,49,26,0,http://bit.ly/2qvyTSX,2qvyTSX,Lister
2017-04-11,2017-06-22,72,26,0,http://bit.ly/2oVNqXB,2oVNqXB,Admin
2017-05-05,2017-06-22,48,25,0,http://bit.ly/2qJrmx2,2qJrmx2,Lister
2017-05-22,2017-06-22,31,24,0,http://bit.ly/2q3EwZ3,2q3EwZ3,Admin
2017-04-10,2017-06-22,73,24,0,http://bit.ly/2onNgXQ,2onNgXQ,Admin
2017-04-28,2017-06-22,55,24,0,http://bit.ly/2oQsw7N,2oQsw7N,Lister
2017-06-16,2017-06-22,6,24,0,http://bit.ly/2shcVl2,2shcVl2,Admin
2017-05-02,2017-06-22,51,23,0,http://bit.ly/2qn1dGR,2qn1dGR,Lister
2017-04-29,2017-06-22,54,23,0,http://bit.ly/2qiYIm1,2qiYIm1,Lister
2017-05-26,2017-06-22,27,23,0,http://bit.ly/2r1Nvaf,2r1Nvaf,Admin
2017-05-18,2017-06-22,35,22,0,http://bit.ly/2pQbWKo,2pQbWKo,Admin
2017-05-04,2017-06-22,49,22,0,http://bit.ly/2pa7st4,2pa7st4,Lister
2017-05-17,2017-06-22,36,22,0,http://bit.ly/2pL7pZH,2pL7pZH,Admin
2017-05-17,2017-06-22,36,21,0,http://bit.ly/2pIrMqB,2pIrMqB,Admin
2017-04-19,2017-06-22,64,21,0,http://bit.ly/2pCXsNi,2pCXsNi,Lister
2017-05-11,2017-06-22,42,21,0,http://bit.ly/2potRIb,2potRIb,Lister
2017-05-10,2017-06-22,43,21,0,http://bit.ly/2qTdIud,2qTdIud,Admin
2017-05-02,2017-06-22,51,20,0,http://bit.ly/2pC6Car,2pC6Car,Admin
2017-05-05,2017-06-22,48,20,0,http://bit.ly/2qAXLbF,2qAXLbF,Lister
2017-05-05,2017-06-22,48,20,0,http://bit.ly/2q8b3N6,2q8b3N6,Lister
2017-05-12,2017-06-22,41,19,0,http://bit.ly/2pstrR3,2pstrR3,Lister
2017-05-12,2017-06-22,41,19,0,http://bit.ly/2qcWu8i,2qcWu8i,Lister
2017-05-31,2017-06-22,22,19,1,http://bit.ly/2qBwCpU,2qBwCpU,Admin
2017-04-27,2017-06-22,56,18,0,http://bit.ly/2p5IYUT,2p5IYUT,Lister
2017-05-12,2017-06-22,41,17,0,http://bit.ly/2pstso5,2pstso5,Admin
2017-06-19,2017-06-22,3,16,5,http://bit.ly/2sqqePX,2sqqePX,Admin
2017-06-13,2017-06-22,9,16,0,http://bit.ly/2rmzzei,2rmzzei,Admin
2017-04-21,2017-06-22,62,16,0,http://bit.ly/2plQvQN,2plQvQN,Admin
2017-05-11,2017-06-22,42,16,0,http://bit.ly/2r666Sq,2r666Sq,Lister
2017-04-21,2017-06-22,62,15,0,http://bit.ly/2pNfsVi,2pNfsVi,Lister
2017-05-24,2017-06-22,29,15,0,http://bit.ly/2qWoQnx,2qWoQnx,Admin
2017-05-19,2017-06-22,34,15,0,http://bit.ly/2pQUh5e,2pQUh5e,Admin
2017-05-01,2017-06-22,52,15,0,http://bit.ly/2pnZboP,2pnZboP,Lister
2017-05-02,2017-06-22,51,14,0,http://bit.ly/2qoUgW0,2qoUgW0,Lister
2017-05-03,2017-06-22,50,14,0,http://bit.ly/2qzKGwG,2qzKGwG,Lister
2017-05-01,2017-06-22,52,14,0,http://bit.ly/2pPp2XW,2pPp2XW,Lister
2017-05-27,2017-06-22,26,14,0,http://bit.ly/2r7ARGE,2r7ARGE,Admin
2017-05-05,2017-06-22,48,13,0,http://bit.ly/2qAGbEE,2qAGbEE,Admin
2017-05-22,2017-06-22,31,13,0,http://bit.ly/2q3MCkb,2q3MCkb,Lister
2017-04-11,2017-06-22,72,12,0,http://bit.ly/2oVzaxM,2oVzaxM,Lister
2017-06-08,2017-06-22,14,12,0,http://bit.ly/2rR8VYh,2rR8VYh,Admin
2017-05-05,2017-06-21,47,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-21,22,427,2,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-21,55,330,20,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-21,71,252,1,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-21,50,201,0,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-21,71,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-21,15,142,0,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-21,22,122,1,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-21,36,116,0,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-21,14,115,1,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-21,28,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-21,72,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-21,22,108,1,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-21,76,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-21,55,100,1,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-21,72,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-21,60,90,0,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-21,2,88,14,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-21,40,83,0,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-21,48,77,0,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-21,49,75,0,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-21,51,71,0,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-21,56,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-21,37,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-21,74,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-21,15,66,0,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-21,8,65,4,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-21,51,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-21,16,62,0,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-21,26,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-21,8,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-21,73,57,1,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-21,49,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-21,35,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-21,30,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-21,54,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-21,48,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-21,48,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-21,63,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-21,37,44,0,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-21,49,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-21,58,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-21,71,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-21,30,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-21,50,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-21,45,38,0,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-21,49,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-21,73,37,0,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-21,40,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-21,37,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-21,41,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-21,51,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-21,28,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-21,57,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-21,42,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-21,26,29,0,http://bit.ly/2r49FZt,2r49FZt,Admin
2017-04-19,2017-06-21,63,27,0,http://bit.ly/2pDeKXI,2pDeKXI,Lister
2017-05-04,2017-06-21,48,27,0,http://bit.ly/2qEsUbJ,2qEsUbJ,Lister
2017-05-01,2017-06-21,51,26,0,http://bit.ly/2pPwQcj,2pPwQcj,Lister
2017-05-04,2017-06-21,48,26,0,http://bit.ly/2qvyTSX,2qvyTSX,Lister
2017-04-11,2017-06-21,71,26,0,http://bit.ly/2oVNqXB,2oVNqXB,Admin
2017-05-05,2017-06-21,47,25,0,http://bit.ly/2qJrmx2,2qJrmx2,Lister
2017-05-22,2017-06-21,30,24,0,http://bit.ly/2q3EwZ3,2q3EwZ3,Admin
2017-04-10,2017-06-21,72,24,0,http://bit.ly/2onNgXQ,2onNgXQ,Admin
2017-04-28,2017-06-21,54,24,0,http://bit.ly/2oQsw7N,2oQsw7N,Lister
2017-06-16,2017-06-21,5,24,1,http://bit.ly/2shcVl2,2shcVl2,Admin
2017-05-02,2017-06-21,50,23,0,http://bit.ly/2qn1dGR,2qn1dGR,Lister
2017-04-29,2017-06-21,53,23,0,http://bit.ly/2qiYIm1,2qiYIm1,Lister
2017-05-26,2017-06-21,26,23,0,http://bit.ly/2r1Nvaf,2r1Nvaf,Admin
2017-05-18,2017-06-21,34,22,0,http://bit.ly/2pQbWKo,2pQbWKo,Admin
2017-05-04,2017-06-21,48,22,0,http://bit.ly/2pa7st4,2pa7st4,Lister
2017-05-17,2017-06-21,35,22,0,http://bit.ly/2pL7pZH,2pL7pZH,Admin
2017-05-17,2017-06-21,35,21,0,http://bit.ly/2pIrMqB,2pIrMqB,Admin
2017-04-19,2017-06-21,63,21,0,http://bit.ly/2pCXsNi,2pCXsNi,Lister
2017-05-11,2017-06-21,41,21,0,http://bit.ly/2potRIb,2potRIb,Lister
2017-05-10,2017-06-21,42,21,0,http://bit.ly/2qTdIud,2qTdIud,Admin
2017-05-02,2017-06-21,50,20,0,http://bit.ly/2pC6Car,2pC6Car,Admin
2017-05-05,2017-06-21,47,20,0,http://bit.ly/2qAXLbF,2qAXLbF,Lister
2017-05-05,2017-06-21,47,20,0,http://bit.ly/2q8b3N6,2q8b3N6,Lister
2017-05-12,2017-06-21,40,19,0,http://bit.ly/2pstrR3,2pstrR3,Lister
2017-05-12,2017-06-21,40,19,0,http://bit.ly/2qcWu8i,2qcWu8i,Lister
2017-05-31,2017-06-21,21,19,6,http://bit.ly/2qBwCpU,2qBwCpU,Admin
2017-04-27,2017-06-21,55,18,0,http://bit.ly/2p5IYUT,2p5IYUT,Lister
2017-05-12,2017-06-21,40,17,0,http://bit.ly/2pstso5,2pstso5,Admin
2017-06-19,2017-06-21,2,16,5,http://bit.ly/2sqqePX,2sqqePX,Admin
2017-06-13,2017-06-21,8,16,0,http://bit.ly/2rmzzei,2rmzzei,Admin
2017-04-21,2017-06-21,61,16,0,http://bit.ly/2plQvQN,2plQvQN,Admin
2017-05-11,2017-06-21,41,16,0,http://bit.ly/2r666Sq,2r666Sq,Lister
2017-04-21,2017-06-21,61,15,0,http://bit.ly/2pNfsVi,2pNfsVi,Lister
2017-05-24,2017-06-21,28,15,0,http://bit.ly/2qWoQnx,2qWoQnx,Admin
2017-05-19,2017-06-21,33,15,0,http://bit.ly/2pQUh5e,2pQUh5e,Admin
2017-05-01,2017-06-21,51,15,0,http://bit.ly/2pnZboP,2pnZboP,Lister
2017-05-02,2017-06-21,50,14,0,http://bit.ly/2qoUgW0,2qoUgW0,Lister
2017-05-03,2017-06-21,49,14,0,http://bit.ly/2qzKGwG,2qzKGwG,Lister
2017-05-01,2017-06-21,51,14,0,http://bit.ly/2pPp2XW,2pPp2XW,Lister
2017-05-27,2017-06-21,25,14,0,http://bit.ly/2r7ARGE,2r7ARGE,Admin
2017-05-05,2017-06-21,47,13,0,http://bit.ly/2qAGbEE,2qAGbEE,Admin
2017-05-22,2017-06-21,30,13,0,http://bit.ly/2q3MCkb,2q3MCkb,Lister
2017-04-11,2017-06-21,71,12,0,http://bit.ly/2oVzaxM,2oVzaxM,Lister
2017-06-08,2017-06-21,13,12,0,http://bit.ly/2rR8VYh,2rR8VYh,Admin
2017-05-05,2017-06-20,46,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-20,21,427,2,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-20,54,330,85,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-20,70,252,0,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-20,49,201,0,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-20,70,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-20,14,142,0,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-20,21,122,1,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-20,35,116,1,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-20,13,115,0,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-20,27,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-20,71,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-20,21,108,1,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-20,75,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-20,54,100,0,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-20,71,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-20,59,90,0,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-20,1,88,11,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-20,39,83,0,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-20,47,77,0,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-20,48,75,0,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-20,50,71,0,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-20,55,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-20,36,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-20,73,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-20,14,66,0,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-20,7,65,9,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-20,50,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-20,15,62,0,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-20,25,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-20,7,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-20,72,57,0,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-20,48,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-20,34,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-20,29,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-20,53,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-20,47,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-20,47,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-20,62,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-20,36,44,0,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-20,48,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-20,57,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-20,70,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-20,29,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-20,49,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-20,44,38,1,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-20,48,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-20,72,37,1,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-20,39,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-20,36,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-20,40,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-20,50,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-20,27,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-20,56,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-20,41,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-20,25,29,0,http://bit.ly/2r49FZt,2r49FZt,Admin
2017-04-19,2017-06-20,62,27,0,http://bit.ly/2pDeKXI,2pDeKXI,Lister
2017-05-04,2017-06-20,47,27,0,http://bit.ly/2qEsUbJ,2qEsUbJ,Lister
2017-05-01,2017-06-20,50,26,0,http://bit.ly/2pPwQcj,2pPwQcj,Lister
2017-05-04,2017-06-20,47,26,0,http://bit.ly/2qvyTSX,2qvyTSX,Lister
2017-04-11,2017-06-20,70,26,0,http://bit.ly/2oVNqXB,2oVNqXB,Admin
2017-05-05,2017-06-20,46,25,0,http://bit.ly/2qJrmx2,2qJrmx2,Lister
2017-05-22,2017-06-20,29,24,1,http://bit.ly/2q3EwZ3,2q3EwZ3,Admin
2017-04-10,2017-06-20,71,24,0,http://bit.ly/2onNgXQ,2onNgXQ,Admin
2017-04-28,2017-06-20,53,24,0,http://bit.ly/2oQsw7N,2oQsw7N,Lister
2017-06-16,2017-06-20,4,24,1,http://bit.ly/2shcVl2,2shcVl2,Admin
2017-05-02,2017-06-20,49,23,0,http://bit.ly/2qn1dGR,2qn1dGR,Lister
2017-04-29,2017-06-20,52,23,0,http://bit.ly/2qiYIm1,2qiYIm1,Lister
2017-05-26,2017-06-20,25,23,0,http://bit.ly/2r1Nvaf,2r1Nvaf,Admin
2017-05-18,2017-06-20,33,22,0,http://bit.ly/2pQbWKo,2pQbWKo,Admin
