Date Created,Click Date,Cohort Day,Total Clicks,Clicks Today,Link,Hash,Admin/Lister
2017-06-19,2017-06-12,-7,16,0,http://bit.ly/2sqqePX,2sqqePX,Admin
2017-06-13,2017-06-12,-1,16,0,http://bit.ly/2rmzzei,2rmzzei,Admin
2017-04-21,2017-06-12,52,16,0,http://bit.ly/2plQvQN,2plQvQN,Admin
2017-05-11,2017-06-12,32,16,0,http://bit.ly/2r666Sq,2r666Sq,Lister
2017-04-21,2017-06-12,52,15,0,http://bit.ly/2pNfsVi,2pNfsVi,Lister
2017-05-24,2017-06-12,19,15,0,http://bit.ly/2qWoQnx,2qWoQnx,Admin
2017-05-19,2017-06-12,24,15,0,http://bit.ly/2pQUh5e,2pQUh5e,Admin
2017-05-01,2017-06-12,42,15,0,http://bit.ly/2pnZboP,2pnZboP,Lister
2017-05-02,2017-06-12,41,14,0,http://bit.ly/2qoUgW0,2qoUgW0,Lister
2017-05-03,2017-06-12,40,14,0,http://bit.ly/2qzKGwG,2qzKGwG,Lister
2017-05-01,2017-06-12,42,14,0,http://bit.ly/2pPp2XW,2pPp2XW,Lister
2017-05-27,2017-06-12,16,14,1,http://bit.ly/2r7ARGE,2r7ARGE,Admin
2017-05-05,2017-06-12,38,13,0,http://bit.ly/2qAGbEE,2qAGbEE,Admin
2017-05-22,2017-06-12,21,13,0,http://bit.ly/2q3MCkb,2q3MCkb,Lister
2017-04-11,2017-06-12,62,12,0,http://bit.ly/2oVzaxM,2oVzaxM,Lister
2017-06-08,2017-06-12,4,12,4,http://bit.ly/2rR8VYh,2rR8VYh,Admin
2017-05-05,2017-06-11,37,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-11,12,427,4,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-11,45,330,0,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-11,61,252,0,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-11,40,201,0,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-11,61,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-11,5,142,4,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-11,12,122,2,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-11,26,116,0,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-11,4,115,6,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-11,18,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-11,62,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-11,12,108,0,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-11,66,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-11,45,100,0,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-11,62,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-11,50,90,0,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-11,-8,88,0,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-11,30,83,2,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-11,38,77,1,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-11,39,75,0,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-11,41,71,1,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-11,46,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-11,27,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-11,64,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-11,5,66,6,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-11,-2,65,0,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-11,41,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-11,6,62,0,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-11,16,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-11,-2,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-11,63,57,0,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-11,39,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-11,25,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-11,20,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-11,44,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-11,38,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-11,38,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-11,53,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-11,27,44,0,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-11,39,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-11,48,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-11,61,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-11,20,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-11,40,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-11,35,38,0,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-11,39,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-11,63,37,0,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-11,30,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-11,27,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-11,31,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-11,41,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-11,18,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-11,47,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-11,32,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-11,16,29,0,http://bit.ly/2r49FZt,2r49FZt,Admin
2017-04-19,2017-06-11,53,27,0,http://bit.ly/2pDeKXI,2pDeKXI,Lister
2017-05-04,2017-06-11,38,27,0,http://bit.ly/2qEsUbJ,2qEsUbJ,Lister
2017-05-01,2017-06-11,41,26,0,http://bit.ly/2pPwQcj,2pPwQcj,Lister
2017-05-04,2017-06-11,38,26,0,http://bit.ly/2qvyTSX,2qvyTSX,Lister
2017-04-11,2017-06-11,61,26,0,http://bit.ly/2oVNqXB,2oVNqXB,Admin
2017-05-05,2017-06-11,37,25,0,http://bit.ly/2qJrmx2,2qJrmx2,Lister
2017-05-22,2017-06-11,20,24,0,http://bit.ly/2q3EwZ3,2q3EwZ3,Admin
2017-04-10,2017-06-11,62,24,0,http://bit.ly/2onNgXQ,2onNgXQ,Admin
2017-04-28,2017-06-11,44,24,0,http://bit.ly/2oQsw7N,2oQsw7N,Lister
2017-06-16,2017-06-11,-5,24,0,http://bit.ly/2shcVl2,2shcVl2,Admin
2017-05-02,2017-06-11,40,23,0,http://bit.ly/2qn1dGR,2qn1dGR,Lister
2017-04-29,2017-06-11,43,23,0,http://bit.ly/2qiYIm1,2qiYIm1,Lister
2017-05-26,2017-06-11,16,23,1,http://bit.ly/2r1Nvaf,2r1Nvaf,Admin
2017-05-18,2017-06-11,24,22,0,http://bit.ly/2pQbWKo,2pQbWKo,Admin
2017-05-04,2017-06-11,38,22,0,http://bit.ly/2pa7st4,2pa7st4,Lister
2017-05-17,2017-06-11,25,22,0,http://bit.ly/2pL7pZH,2pL7pZH,Admin
2017-05-17,2017-06-11,25,21,0,http://bit.ly/2pIrMqB,2pIrMqB,Admin
2017-04-19,2017-06-11,53,21,0,http://bit.ly/2pCXsNi,2pCXsNi,Lister
2017-05-11,2017-06-11,31,21,0,http://bit.ly/2potRIb,2potRIb,Lister
2017-05-10,2017-06-11,32,21,0,http://bit.ly/2qTdIud,2qTdIud,Admin
2017-05-02,2017-06-11,40,20,0,http://bit.ly/2pC6Car,2pC6Car,Admin
2017-05-05,2017-06-11,37,20,0,http://bit.ly/2qAXLbF,2qAXLbF,Lister
2017-05-05,2017-06-11,37,20,0,http://bit.ly/2q8b3N6,2q8b3N6,Lister
2017-05-12,2017-06-11,30,19,0,http://bit.ly/2pstrR3,2pstrR3,Lister
2017-05-12,2017-06-11,30,19,0,http://bit.ly/2qcWu8i,2qcWu8i,Lister
2017-05-31,2017-06-11,11,19,0,http://bit.ly/2qBwCpU,2qBwCpU,Admin
2017-04-27,2017-06-11,45,18,0,http://bit.ly/2p5IYUT,2p5IYUT,Lister
2017-05-12,2017-06-11,30,17,0,http://bit.ly/2pstso5,2pstso5,Admin
2017-06-19,2017-06-11,-8,16,0,http://bit.ly/2sqqePX,2sqqePX,Admin
2017-06-13,2017-06-11,-2,16,0,http://bit.ly/2rmzzei,2rmzzei,Admin
2017-04-21,2017-06-11,51,16,0,http://bit.ly/2plQvQN,2plQvQN,Admin
2017-05-11,2017-06-11,31,16,0,http://bit.ly/2r666Sq,2r666Sq,Lister
2017-04-21,2017-06-11,51,15,0,http://bit.ly/2pNfsVi,2pNfsVi,Lister
2017-05-24,2017-06-11,18,15,0,http://bit.ly/2qWoQnx,2qWoQnx,Admin
2017-05-19,2017-06-11,23,15,0,http://bit.ly/2pQUh5e,2pQUh5e,Admin
2017-05-01,2017-06-11,41,15,0,http://bit.ly/2pnZboP,2pnZboP,Lister
2017-05-02,2017-06-11,40,14,0,http://bit.ly/2qoUgW0,2qoUgW0,Lister
2017-05-03,2017-06-11,39,14,0,http://bit.ly/2qzKGwG,2qzKGwG,Lister
2017-05-01,2017-06-11,41,14,0,http://bit.ly/2pPp2XW,2pPp2XW,Lister
2017-05-27,2017-06-11,15,14,0,http://bit.ly/2r7ARGE,2r7ARGE,Admin
2017-05-05,2017-06-11,37,13,0,http://bit.ly/2qAGbEE,2qAGbEE,Admin
2017-05-22,2017-06-11,20,13,0,http://bit.ly/2q3MCkb,2q3MCkb,Lister
2017-04-11,2017-06-11,61,12,0,http://bit.ly/2oVzaxM,2oVzaxM,Lister
2017-06-08,2017-06-11,3,12,0,http://bit.ly/2rR8VYh,2rR8VYh,Admin
2017-05-05,2017-06-10,36,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-10,11,427,3,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-10,44,330,0,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-10,60,252,0,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-10,39,201,1,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-10,60,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-10,4,142,1,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-10,11,122,1,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-10,25,116,0,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-10,3,115,5,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-10,17,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-10,61,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-10,11,108,0,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-10,65,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-10,44,100,0,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-10,61,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-10,49,90,0,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-10,-9,88,0,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-10,29,83,1,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-10,37,77,2,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-10,38,75,0,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-10,40,71,0,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-10,45,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-10,26,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-10,63,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-10,4,66,16,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-10,-3,65,0,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-10,40,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-10,5,62,1,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-10,15,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-10,-3,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-10,62,57,0,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-10,38,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-10,24,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-10,19,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-10,43,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-10,37,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-10,37,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-10,52,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-10,26,44,1,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-10,38,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-10,47,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-10,60,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-10,19,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-10,39,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-10,34,38,0,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-10,38,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-10,62,37,0,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-10,29,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-10,26,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-10,30,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-10,40,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-10,17,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-10,46,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-10,31,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-10,15,29,1,http://bit.ly/2r49FZt,2r49FZt,Admin
2017-04-19,2017-06-10,52,27,0,http://bit.ly/2pDeKXI,2pDeKXI,Lister
2017-05-04,2017-06-10,37,27,0,http://bit.ly/2qEsUbJ,2qEsUbJ,Lister
2017-05-01,2017-06-10,40,26,0,http://bit.ly/2pPwQcj,2pPwQcj,Lister
2017-05-04,2017-06-10,37,26,0,http://bit.ly/2qvyTSX,2qvyTSX,Lister
2017-04-11,2017-06-10,60,26,0,http://bit.ly/2oVNqXB,2oVNqXB,Admin
2017-05-05,2017-06-10,36,25,0,http://bit.ly/2qJrmx2,2qJrmx2,Lister
2017-05-22,2017-06-10,19,24,0,http://bit.ly/2q3EwZ3,2q3EwZ3,Admin
2017-04-10,2017-06-10,61,24,0,http://bit.ly/2onNgXQ,2onNgXQ,Admin
2017-04-28,2017-06-10,43,24,0,http://bit.ly/2oQsw7N,2oQsw7N,Lister
2017-06-16,2017-06-10,-6,24,0,http://bit.ly/2shcVl2,2shcVl2,Admin
2017-05-02,2017-06-10,39,23,0,http://bit.ly/2qn1dGR,2qn1dGR,Lister
2017-04-29,2017-06-10,42,23,0,http://bit.ly/2qiYIm1,2qiYIm1,Lister
2017-05-26,2017-06-10,15,23,0,http://bit.ly/2r1Nvaf,2r1Nvaf,Admin
2017-05-18,2017-06-10,23,22,0,http://bit.ly/2pQbWKo,2pQbWKo,Admin
2017-05-04,2017-06-10,37,22,0,http://bit.ly/2pa7st4,2pa7st4,Lister
2017-05-17,2017-06-10,24,22,0,http://bit.ly/2pL7pZH,2pL7pZH,Admin
2017-05-17,2017-06-10,24,21,0,http://bit.ly/2pIrMqB,2pIrMqB,Admin
2017-04-19,2017-06-10,52,21,0,http://bit.ly/2pCXsNi,2pCXsNi,Lister
2017-05-11,2017-06-10,30,21,0,http://bit.ly/2potRIb,2potRIb,Lister
2017-05-10,2017-06-10,31,21,0,http://bit.ly/2qTdIud,2qTdIud,Admin
2017-05-02,2017-06-10,39,20,0,http://bit.ly/2pC6Car,2pC6Car,Admin
2017-05-05,2017-06-10,36,20,0,http://bit.ly/2qAXLbF,2qAXLbF,Lister
2017-05-05,2017-06-10,36,20,0,http://bit.ly/2q8b3N6,2q8b3N6,Lister
2017-05-12,2017-06-10,29,19,0,http://bit.ly/2pstrR3,2pstrR3,Lister
2017-05-12,2017-06-10,29,19,0,http://bit.ly/2qcWu8i,2qcWu8i,Lister
2017-05-31,2017-06-10,10,19,0,http://bit.ly/2qBwCpU,2qBwCpU,Admin
2017-04-27,2017-06-10,44,18,0,http://bit.ly/2p5IYUT,2p5IYUT,Lister
2017-05-12,2017-06-10,29,17,0,http://bit.ly/2pstso5,2pstso5,Admin
2017-06-19,2017-06-10,-9,16,0,http://bit.ly/2sqqePX,2sqqePX,Admin
2017-06-13,2017-06-10,-3,16,0,http://bit.ly/2rmzzei,2rmzzei,Admin
2017-04-21,2017-06-10,50,16,0,http://bit.ly/2plQvQN,2plQvQN,Admin
2017-05-11,2017-06-10,30,16,0,http://bit.ly/2r666Sq,2r666Sq,Lister
2017-04-21,2017-06-10,50,15,0,http://bit.ly/2pNfsVi,2pNfsVi,Lister
2017-05-24,2017-06-10,17,15,0,http://bit.ly/2qWoQnx,2qWoQnx,Admin
2017-05-19,2017-06-10,22,15,1,http://bit.ly/2pQUh5e,2pQUh5e,Admin
2017-05-01,2017-06-10,40,15,0,http://bit.ly/2pnZboP,2pnZboP,Lister
2017-05-02,2017-06-10,39,14,0,http://bit.ly/2qoUgW0,2qoUgW0,Lister
2017-05-03,2017-06-10,38,14,0,http://bit.ly/2qzKGwG,2qzKGwG,Lister
2017-05-01,2017-06-10,40,14,0,http://bit.ly/2pPp2XW,2pPp2XW,Lister
2017-05-27,2017-06-10,14,14,0,http://bit.ly/2r7ARGE,2r7ARGE,Admin
2017-05-05,2017-06-10,36,13,0,http://bit.ly/2qAGbEE,2qAGbEE,Admin
2017-05-22,2017-06-10,19,13,0,http://bit.ly/2q3MCkb,2q3MCkb,Lister
2017-04-11,2017-06-10,60,12,0,http://bit.ly/2oVzaxM,2oVzaxM,Lister
2017-06-08,2017-06-10,2,12,1,http://bit.ly/2rR8VYh,2rR8VYh,Admin
2017-05-05,2017-06-09,35,814,0,http://bit.ly/2qAqRZ1,2qAqRZ1,Lister
2017-05-30,2017-06-09,10,427,8,http://bit.ly/2qw2Umg,2qw2Umg,Admin
2017-04-27,2017-06-09,43,330,0,http://bit.ly/2pmhCZb,2pmhCZb,Admin
2017-04-11,2017-06-09,59,252,0,http://bit.ly/2oVMRgw,2oVMRgw,Admin
2017-05-02,2017-06-09,38,201,0,http://bit.ly/2qouOzy,2qouOzy,Admin
2017-04-11,2017-06-09,59,165,0,http://bit.ly/2oVu9pf,2oVu9pf,Admin
2017-06-06,2017-06-09,3,142,27,http://bit.ly/2rId5Bu,2rId5Bu,Admin
2017-05-30,2017-06-09,10,122,2,http://bit.ly/2rgBzBK,2rgBzBK,Admin
2017-05-16,2017-06-09,24,116,1,http://bit.ly/2qtOwb4,2qtOwb4,Admin
2017-06-07,2017-06-09,2,115,14,http://bit.ly/2rLN3gW,2rLN3gW,Admin
2017-05-24,2017-06-09,16,114,0,http://bit.ly/2qWG3NB,2qWG3NB,Lister
2017-04-10,2017-06-09,60,112,0,http://bit.ly/2oZdTD5,2oZdTD5,Admin
2017-05-30,2017-06-09,10,108,0,http://bit.ly/2rgc9Ej,2rgc9Ej,Admin
2017-04-06,2017-06-09,64,104,0,http://bit.ly/2oePuJ5,2oePuJ5,Lister
2017-04-27,2017-06-09,43,100,0,http://bit.ly/2pjZH5p,2pjZH5p,Admin
2017-04-10,2017-06-09,60,98,0,http://bit.ly/2onLVjZ,2onLVjZ,Admin
2017-04-22,2017-06-09,48,90,3,http://bit.ly/2q1B5h9,2q1B5h9,Lister
2017-06-19,2017-06-09,-10,88,0,http://bit.ly/2sqxbAw,2sqxbAw,Lister
2017-05-12,2017-06-09,28,83,0,http://bit.ly/2pq3Fg8,2pq3Fg8,Admin
2017-05-04,2017-06-09,36,77,0,http://bit.ly/2qvGfpk,2qvGfpk,Admin
2017-05-03,2017-06-09,37,75,1,http://bit.ly/2qFQ6p8,2qFQ6p8,Lister
2017-05-01,2017-06-09,39,71,0,http://bit.ly/2pvECVJ,2pvECVJ,Admin
2017-04-26,2017-06-09,44,70,0,http://bit.ly/2pj1RST,2pj1RST,Admin
2017-05-15,2017-06-09,25,69,0,http://bit.ly/2qkwHNw,2qkwHNw,Lister
2017-04-08,2017-06-09,62,69,0,http://bit.ly/2nOEPRk,2nOEPRk,Admin
2017-06-06,2017-06-09,3,66,36,http://bit.ly/2qYKHy5,2qYKHy5,Admin
2017-06-13,2017-06-09,-4,65,0,http://bit.ly/2s6cyJQ,2s6cyJQ,Admin
2017-05-01,2017-06-09,39,63,0,http://bit.ly/2qpEKpE,2qpEKpE,Lister
2017-06-05,2017-06-09,4,62,0,http://bit.ly/2rCTwuf,2rCTwuf,Lister
2017-05-26,2017-06-09,14,57,0,http://bit.ly/2r1pWP1,2r1pWP1,Admin
2017-06-13,2017-06-09,-4,57,0,http://bit.ly/2rmAr2J,2rmAr2J,Admin
2017-04-09,2017-06-09,61,57,0,http://bit.ly/2onBdKh,2onBdKh,Admin
2017-05-03,2017-06-09,37,56,0,http://bit.ly/2p9cqHc,2p9cqHc,Lister
2017-05-17,2017-06-09,23,52,0,http://bit.ly/2pIur3j,2pIur3j,Admin
2017-05-22,2017-06-09,18,52,0,http://bit.ly/2q0vfkr,2q0vfkr,Admin
2017-04-28,2017-06-09,42,50,0,http://bit.ly/2ptV76K,2ptV76K,Lister
2017-05-04,2017-06-09,36,50,0,http://bit.ly/2qIBR2F,2qIBR2F,Admin
2017-05-04,2017-06-09,36,48,0,http://bit.ly/2qwkm9p,2qwkm9p,Lister
2017-04-19,2017-06-09,51,47,0,http://bit.ly/2pRrKrV,2pRrKrV,Admin
2017-05-15,2017-06-09,25,44,0,http://bit.ly/2r9A7n6,2r9A7n6,Lister
2017-05-03,2017-06-09,37,43,0,http://bit.ly/2oYn9s8,2oYn9s8,Lister
2017-04-24,2017-06-09,46,43,0,http://bit.ly/2q7WzZF,2q7WzZF,Admin
2017-04-11,2017-06-09,59,41,0,http://bit.ly/2oUvsEK,2oUvsEK,Admin
2017-05-22,2017-06-09,18,39,0,http://bit.ly/2qPRCpM,2qPRCpM,Admin
2017-05-02,2017-06-09,38,38,0,http://bit.ly/2qoBldU,2qoBldU,Lister
2017-05-07,2017-06-09,33,38,0,http://bit.ly/2qG6HwK,2qG6HwK,Admin
2017-05-03,2017-06-09,37,38,0,http://bit.ly/2p6nbck,2p6nbck,Lister
2017-04-09,2017-06-09,61,37,0,http://bit.ly/2on37G4,2on37G4,Admin
2017-05-12,2017-06-09,28,37,0,http://bit.ly/2pseHRV,2pseHRV,Admin
2017-05-15,2017-06-09,25,35,0,http://bit.ly/2qoHNyZ,2qoHNyZ,Admin
2017-05-11,2017-06-09,29,34,0,http://bit.ly/2qw0iUV,2qw0iUV,Lister
2017-05-01,2017-06-09,39,33,0,http://bit.ly/2qlotFa,2qlotFa,Lister
2017-05-24,2017-06-09,16,31,0,http://bit.ly/2qWx5A8,2qWx5A8,Admin
2017-04-25,2017-06-09,45,30,0,http://bit.ly/2q2QtNH,2q2QtNH,Lister
2017-05-10,2017-06-09,30,29,0,http://bit.ly/2pwGZpE,2pwGZpE,Lister
2017-05-26,2017-06-09,14,29,0,http://bit.ly/2r49FZt,2r49FZt,Admin
